853922_reviewed	Cytoplasm
852569_reviewed	Cytoplasm
852007_reviewed	Nucleus, nucleolus
853712_reviewed	Cytoplasm
851557_reviewed	Cytoplasm
852003_reviewed	Cytoplasm
852834_reviewed	Cytoplasm
856223_reviewed	Nucleus
855357_reviewed	Cytoplasm
852371_reviewed	Cytoplasm
850889_reviewed	Cytoplasm
855177_reviewed	Cytoplasm
851665_reviewed	Cytoplasm
854434_reviewed	Cytoplasm, cytosol
852974_reviewed	Cytoplasm, cytosol
851797_reviewed	Cytoplasm, cytosol
850998_reviewed	Cytoplasm, cytosol
855838_reviewed	Cytoplasm, cytosol
851061_reviewed	Cytoplasm
855532_reviewed	Cytoplasm, perinuclear region. Note=Mainly localized at the periphery of the nucleus
855461_reviewed	Nucleus
853806_reviewed	Nucleus
850806_reviewed	Nucleus
851255_reviewed	Nucleus
850983_reviewed	Nucleus
851895_reviewed	Nucleus
855399_reviewed	Nucleus
851776_reviewed	Nucleus
855499_reviewed	Nucleus
851152_reviewed	Cytoplasm
856626_reviewed	Cytoplasm
854948_reviewed	Cytoplasm
853083_reviewed	Cytoplasm
856218_reviewed	Cytoplasm. Nucleus
856731_reviewed	Cytoplasm. Nucleus
854544_reviewed	Cytoplasm. Nucleus
853456_reviewed	Cytoplasm. Nucleus
855362_reviewed	Cytoplasm. Nucleus
854119_reviewed	Cytoplasm
852239_reviewed	Cytoplasm. Nucleus
854882_reviewed	Cytoplasm. Nucleus
853036_reviewed	Cytoplasm. Nucleus
854328_reviewed	Cytoplasm. Nucleus
853168_reviewed	Cytoplasm. Nucleus
852873_reviewed	Cytoplasm
851963_reviewed	Cytoplasm
855893_reviewed	Cytoplasm
851212_reviewed	Cytoplasm
855788_reviewed	Cytoplasm
855158_reviewed	Nucleus, nucleolus
852755_reviewed	Nucleus
852305_reviewed	Cytoplasm
855104_reviewed	Cytoplasm
853385_reviewed	Nucleus, nuclear pore complex
852107_reviewed	Bud tip. Nucleus, nucleolus
854152_reviewed	Nucleus, nucleolus
855884_reviewed	Cytoplasm
851509_reviewed	Nucleus
855833_reviewed	Cytoplasm
855891_reviewed	Cytoplasm
854732_reviewed	Cytoplasm
851752_reviewed	Cytoplasm
852440_reviewed	Cytoplasm
855919_reviewed	Cytoplasm
852353_reviewed	Cytoplasm
853099_reviewed	Cytoplasm
852538_reviewed	Nucleus
854999_reviewed	Nucleus
854068_reviewed	Cytoplasm
851998_reviewed	Nucleus
850818_reviewed	Cytoplasm
853846_reviewed	Nucleus
856571_reviewed	Nucleus. Chromosome, centromere, kinetochore. Note=Associated with the kinetochore
852194_reviewed	Cytoplasm
852425_reviewed	Preautophagosomal structure membrane; Peripheral membrane protein. Vacuole membrane; Peripheral membrane protein. Note=TRS85 is required for the recruitment of ATG14 to the PAS
855983_reviewed	Endosome membrane; Peripheral membrane protein. Vacuole membrane; Peripheral membrane protein. Preautophagosomal structure membrane
853723_reviewed	Cell membrane. Membrane, coated pit; Peripheral membrane protein; Cytoplasmic side. Note=Component of the coat surrounding the cytoplasmic face of coated vesicles in the plasma membrane
856141_reviewed	Cytoplasm
